2651,641,2653
314,642,8506
2878,643,2883
4154,644,8252
6425,645,6427
8956,646,770
8345,647,154
5913,648,5915
8312,649,120
8155,650,4062
9910,651,9911
1148,652,9343
7610,653,7612
5112,654,9209
570,655,8763
9526,656,1335
6842,657,6844
7193,658,3098
4856,659,4857
2523,660,2524
442,661,443
4311,662,8407
2011,663,6108
1594,664,9788
3960,665,3961
1305,666,9498
6045,667,6048
8122,668,4027
5690,669,1594
3163,670,3167
5500,671,1406
1016,672,5112
3225,673,7323
1082,674,5180
760,675,4856
9365,676,5270
7226,677,7227
8857,678,8862
7011,679,2925
3993,680,8090
8667,681,476
6202,682,2107
3704,683,7800
1210,684,5309
537,685,8731
9493,686,5399
9588,687,1397
7003,688,2908
120,689,8313
2457,690,6554
7234,691,7242
4633,692,537
219,693,8415
6429,694,6432
2073,695,6170
8597,696,407
3671,697,7769
3324,698,3331
1272,699,1274
7317,700,7319
9274,701,1082
7255,702,3163
6900,703,2805
87,704,4184
8572,705,8574
6388,706,2293
8085,707,8086
3898,708,7998
1301,709,5397
5843,710,1747
5715,711,1619
9947,712,9949
7895,713,3802
1078,714,5175
3291,715,7392
7606,716,7608
5331,717,1235
822,718,823
855,719,4953
5236,720,1141
4307,721,8403
281,722,4381
8027,723,8033
1846,724,1848
5975,725,5976
1557,726,9750
5814,727,9910
3411,728,7507
1462,729,1464
1400,730,5500
7705,731,7709
2680,732,2685
6904,733,6907
277,734,4374
6933,735,2837
2420,736,6517
21,737,8214
8506,738,8508
8440,739,250
6231,740,2137
3832,741,3836
8407,742,4312
8568,743,378
8151,744,8152
1235,745,9427
9914,746,5821
1524,747,1525
5397,748,9493
9435,749,1247
3093,750,3094
9084,751,4993
9336,752,1145
7065,753,7068
6392,754,6394
1619,755,9812
1747,756,5844
3634,757,3635
9807,758,5712
1012,759,9206
9712,760,9714
789,761,792
9361,762,9364
2994,763,2995
533,764,536
5364,765,1272
7057,766,2963
2965,767,2969
4625,768,4626
698,769,4802
6512,770,2417
4051,771,8148
8498,772,4404
8209,773,4114
2069,774,2073
8403,775,214
2837,776,6936
2581,777,6680
723,778,725
9134,779,5039
9262,780,1071
9295,781,5201
4881,782,4883
4658,783,4661
2098,784,6194
6673,785,2578
3857,786,3859
1041,787,9234
3312,788,3313
7697,789,3601
2614,790,6717
9357,791,5262
2738,792,2741
273,793,274
4084,794,8182
6545,795,2449
3985,796,3986
3824,797,7920
3762,798,3764
8275,799,84
3795,800,7894
5587,801,5589
1297,802,5395
7507,803,7508
3122,804,3124
5137,805,1041
7445,806,3352
624,807,4721
2672,808,6768
9068,809,4973
401,810,403
4497,811,401
8779,812,587
6644,813,2550
8556,814,365
6285,815,6286
3791,816,3793
7916,817,7917
5773,818,9870
7660,819,7661
3085,820,7181
7181,821,7183
9427,822,1236
4749,823,654
8787,824,596
8428,825,4332
4080,826,4082
3601,827,7700
7573,828,7582
5868,829,1773
3535,830,3536
9906,831,1715
3151,832,7248
719,833,4817
3023,834,3024
686,835,4783
9489,836,1297
9233,837,5137
4588,838,8685
4716,839,4717
2321,840,6420
8791,841,8797
8853,842,8857
2061,843,2062
3948,844,3949
1933,845,1934
5554,846,1462
3052,847,7149
5327,848,1232
397,849,398
2317,850,6415
6830,851,6831
6611,852,2521
2156,853,6253
3572,854,3580
3919,855,8018
8560,856,370
1937,857,1943
6157,858,2061
6194,859,2103
1326,860,1329
5806,861,1711
3469,862,3470
7792,863,7794
7920,864,3826
9745,865,1555
9840,866,1649
7470,867,3374
5071,868,977
46,869,8241
9072,870,881
8911,871,719
13,872,4111
2449,873,2454
8552,874,4457
1227,875,9420
7912,876,3817
3374,877,3379
7817,878,7819
9799,879,5704
5096,880,9192
302,881,8498
7338,882,7341
7466,883,3373
9192,884,5098
459,885,8652
8713,886,8716
2474,887,6571
6504,888,6505
8680,889,488
1962,890,1963
1578,891,9771
3758,892,3762
1322,893,9515
7945,894,7946
8106,895,8108
3659,896,7756
5897,897,1803
3370,898,7466
3213,899,3216
587,900,8781
9382,901,9383
7049,902,2954
4332,903,4337
8998,904,4903
4423,905,8519
2094,906,2098
6632,907,2536
8486,908,8487
8139,909,4045
1512,910,5608
3304,911,7401
5674,912,1578
5579,913,1484
7532,914,3439
5612,915,1518
5451,916,1356
2569,917,6667
5100,918,1006
9316,919,1124
137,920,8330
8837,921,4742
6731,922,6733
2090,923,2093
6768,924,2679
8775,925,4682
5769,926,9865
5996,927,5999
971,928,5071
649,929,4747
4906,930,9003
5034,931,5035
2730,932,6828
488,933,4585
4617,934,8713
4745,935,649
6764,936,6766
8899,937,707
2222,938,6324
4394,939,299
6277,940,6278
8164,941,8165
8420,942,4325
5860,943,9956
2028,944,2034
5542,945,5544
5893,946,1798
5798,947,1704
7462,948,7465
934,949,5030
1066,950,9262
5381,951,5382
3077,952,7173
9514,953,1322
294,954,8486
4551,955,4554
2057,956,6157
4229,957,8326
4134,958,8232
1574,959,9767
1830,960,1831
6211,961,2115
5191,962,9291
3399,963,7496
7780,964,3684
5158,965,9257
7111,966,7114
645,967,8837
5348,968,1253
4964,969,4965
7045,970,2950
6822,971,2728
166,972,4263
8746,973,8747
133,974,4229
4357,975,263
6760,976,6764
6599,977,2506
6694,978,2600
3750,979,3753
1252,980,5348
9865,981,9866
5447,982,1352
7982,983,7991
9291,984,9294
4935,985,9032
2660,986,6757
517,987,518
9097,988,5002
9225,989,1034
2792,990,6893
5,991,4102
2536,992,2541
8519,993,4424
6025,994,1933
6215,995,6217
8230,996,4134
8358,997,166
8296,998,106
1380,999,9573
3944,1000,3948
901,1001,4999
7623,1002,7624
1157,1003,5255
5319,1004,9417
5608,1005,1515
2854,1006,6952
9543,1007,5447
3110,1008,3112
5030,1009,935
7206,1010,3110
4997,1011,901
9031,1012,4935
8647,1013,4551
1570,1014,9762
1958,1015,1962
1124,1016,9318
1347,1017,5444
7520,1018,3425
6698,1019,6709
9535,1020,1344
9279,1021,5184
290,1022,8482
5059,1023,966
4196,1024,8296
2082,1025,6179
8226,1026,8228
8482,1027,292
1665,1028,9857
5600,1029,9697
9568,1030,9571
4993,1031,4995
7363,1032,3270
2883,1033,2884
451,1034,4549
9469,1035,1277
6628,1036,6632
3684,1037,7785
3874,1038,7973
6178,1039,2082
7941,1040,7945
5827,1041,9924
8098,1042,8099
996,1043,5096
7875,1044,7877
9725,1045,9726
5963,1046,1876
7652,1047,3559
1025,1048,5122
7330,1049,7331
9308,1050,1116
707,1051,710
2400,1052,6497
4514,1053,8610
6657,1054,2561
2144,1055,2145
4163,1056,8260
2210,1057,6309
3969,1058,3970
5794,1059,5795
1087,1060,9279
7747,1061,3652
9692,1062,1501
7173,1063,7176
608,1064,609
2561,1065,6658
2594,1066,2596
2433,1067,2434
2115,1068,2118
6372,1069,6374
3870,1070,7967
1888,1071,5986
6141,1072,6142
5790,1073,5792
6438,1074,2352
7871,1075,7875
1153,1076,5252
736,1077,4834
4960,1078,4964
5022,1079,5024
3102,1080,3103
5117,1081,5118
7132,1082,3037
7227,1083,3131
4320,1084,8420
319,1085,320
8771,1086,8772
1,1087,4
5980,1088,1885
1021,1089,5117
9700,1090,9703
3263,1091,3264
7293,1092,7294
542,1093,4639
2495,1094,2496
8738,1095,4643
6463,1096,6466
6686,1097,2592
1884,1098,5980
6207,1099,2112
4221,1100,127
8610,1101,423
8383,1102,193
3548,1103,3549
1310,1104,1312
3486,1105,3489
3387,1106,7483
9857,1107,9858
1054,1108,1056
9634,1109,5540
732,1110,4828
7392,1111,3299
6335,1112,6337
1661,1113,9855
3837,1114,7934
7937,1115,7940
3709,1116,3710
9956,1117,1769
1277,1118,9471
9762,1119,1573
7582,1120,3486
3618,1121,3624
827,1122,4923
9440,1123,9441
3007,1124,3010
7487,1125,3392
476,1126,8669
6847,1127,6848
286,1128,289
348,1129,349
2268,1130,6364
8024,1131,8025
8152,1132,4057
9944,1133,5850
7991,1134,3895
1116,1135,5214
2685,1136,2689
3131,1137,3133
414,1138,4514
9114,1139,5022
2524,1140,6623
7223,1141,3127
1987,1142,6093
2974,1143,7075
443,1144,4540
9081,1145,4988
6521,1146,6523
4027,1147,8124
8313,1148,122
1306,1149,9499
5720,1150,9817
8090,1151,8092
1145,1152,9337
5530,1153,1437
5885,1154,1795
7417,1155,7418
5175,1156,9271
7289,1157,7290
7483,1158,3390
5084,1159,5089
154,1160,155
4279,1161,8375
2107,1162,2108
4312,1163,217
2041,1164,2042
1979,1165,1982
5947,1166,5948
1624,1167,5720
3705,1168,7803
9911,1169,9914
7801,1170,3705
7834,1171,3739
9271,1172,9274
794,1173,4892
2776,1174,2777
187,1175,4286
8763,1176,578
9077,1177,4982
4448,1178,8550
8693,1179,4598
8660,1180,4564
6108,1181,6111
6364,1182,2271
3581,1183,7682
6170,1184,2075
7710,1185,3618
5468,1186,5471
9812,1187,1621
2937,1188,7034
3098,1189,3100
728,1190,729
9300,1191,5205
7099,1192,7100
4601,1193,505
4828,1194,735
6492,1195,2398
4184,1196,91
4118,1197,23
1591,1198,5688
5910,1199,5912
8086,1200,3993
8148,1201,8149
1335,1202,9528
7702,1203,7705
2780,1204,2787
3127,1205,3129
9498,1206,1306
2908,1207,7011
6554,1208,6561
6550,1209,2457
7264,1210,3181
2103,1211,6201
6228,1212,6229
1975,1213,1977
1174,1214,5271
5749,1215,5751
501,1216,8693
2743,1217,2744
8862,1218,675
2454,1219,6550
4564,1220,8661
4374,1221,281
2689,1222,6796
4180,1223,4181
1909,1224,6006
1686,1225,1688
5976,1226,1882
5464,1227,1370
852,1228,9044
3416,1229,3421
2900,1230,6997
2995,1231,7091
5270,1232,1174
629,1233,8822
596,1234,4692
5051,1235,9152
9337,1236,5242
2644,1237,2645
4857,1238,8956
2805,1239,2807
9209,1240,1018
2326,1241,6425
84,1242,4180
117,1243,118
2260,1244,2261
8375,1245,8376
8214,1246,4118
1364,1247,9557
3895,1248,3898
1397,1249,5495
1628,1250,9829
1075,1251,5171
1236,1252,1237
5563,1253,5569
7479,1254,3384
3094,1255,3096
7095,1256,7096
823,1257,827
2293,1258,6390
5844,1259,9944
1430,1260,5530
5873,1261,9970
1141,1262,9336
5840,1263,1744
3189,1264,7289
9903,1265,5808
3635,1266,3637
9936,1267,9938
3474,1268,3475
3668,1269,3671
3961,1270,3969
3379,1271,3381
7376,1272,3281
5138,1273,5140
7314,1274,7317
4849,1275,8946
6674,1276,2581
4242,1277,146
1777,1278,5873
1876,1279,5975
1715,1280,9909
5712,1281,9809
7508,1282,3416
5489,1283,1395
3090,1284,7186
7248,1285,3152
2578,1286,6674
435,1287,8629
274,1288,4371
2483,1289,2484
6385,1290,6386
1525,1291,9722
1744,1292,9936
4048,1293,8145
3986,1294,8085
8210,1295,4115
3862,1296,7965
5683,1297,5684
9870,1298,9872
3536,1299,7633
5427,1300,1332
5010,1301,9106
5171,1302,1076
7186,1303,7187
9420,1304,1228
2640,1305,2641
6517,1306,6521
2417,1307,6515
8685,1308,8686
505,1309,514
4114,1310,8210
1711,1311,9903
5939,1312,5941
9775,1313,5683
1232,1314,5329
1360,1315,1361
3280,1316,7376
3507,1317,7606
7413,1318,7416
881,1319,4979
4692,1320,8791
7091,1321,7092
4626,1322,531
4923,1323,837
4337,1324,241
1934,1325,6030
6286,1326,6288
6224,1327,6228
3470,1328,7567
1071,1329,9264
7917,1330,3823
3313,1331,7413
9234,1332,5138
4717,1333,622
6542,1334,6545
1649,1335,5749
6253,1336,6255
6030,1337,1937
7789,1338,7790
5295,1339,9395
3631,1340,3632
3664,1341,3666
1166,1342,9359
5646,1343,9745
7661,1344,3566
3247,1345,7344
9750,1346,9755
3119,1347,7216
7149,1348,7150
9106,1349,9107
4973,1350,4975
9395,1351,1205
365,1352,4461
6670,1353,6672
9044,1354,855
6831,1355,2738
4205,1356,4207
6604,1357,2508
146,1358,4247
4461,1359,367
3949,1360,3951
1773,1361,5870
8078,1362,8079
3854,1363,3857
5522,1364,1430
6265,1365,2180
3181,1366,3183
3441,1367,3447
716,1368,8908
2892,1369,6989
5262,1370,1166
2764,1371,6861
2958,1372,7057
241,1373,4342
4300,1374,204
1612,1375,5709
1484,1376,5581
8243,1377,8248
5935,1378,5937
6290,1379,2199
782,1380,4881
2925,1381,2926
398,1382,4497
6959,1383,6960
4622,1384,4623
299,1385,4395
9040,1386,849
4176,1387,8275
4271,1388,8369
4721,1389,629
8487,1390,295
6315,1391,2222
1967,1392,1972
1451,1393,1452
9767,1394,9768
3152,1395,7255
1228,1396,9422
7562,1397,3469
1034,1398,5130
7401,1399,7403
2987,1400,2989
2954,1401,7051
9032,1402,9034
7178,1403,3085
171,1404,4268
2314,1405,6411
6505,1406,2411
4172,1407,78
4139,1408,4140
1641,1409,9833
8330,1410,8332
2062,1411,2067
7979,1412,7982
8074,1413,3980
6121,1414,2027
7756,1415,3664
1546,1416,1547
9222,1417,9223
3024,1418,3030
4775,1419,679
4424,1420,4425
8805,1421,613
6410,1422,2314
4007,1423,8103
9924,1424,5828
7438,1425,7443
1356,1426,1360
9573,1427,9574
5035,1428,9132
5039,1429,948
617,1430,8810
654,1431,8852
6922,1432,2827
4395,1433,4396
1769,1434,5867
8619,1435,428
1963,1436,1967
8173,1437,4080
7946,1438,3850
3433,1439,3434
9829,1440,5735
5386,1441,5387
5130,1442,5131
9668,1443,1477
7116,1444,7118
489,1445,4587
423,1446,8615
7211,1447,3116
8615,1448,8619
8933,1449,8935
200,1450,4297
4585,1451,489
72,1452,4169
4783,1453,693
1831,1454,5928
3718,1455,7815
1352,1456,9546
6117,1457,2022
8326,1458,137
1191,1459,9384
3334,1460,7431
5737,1461,5742
9771,1462,1580
5704,1463,1612
679,1464,8872
9515,1465,5420
2508,1466,6611
4903,1467,4906
2566,1468,6663
8908,1469,4814
295,1470,296
6885,1471,2791
204,1472,4306
8652,1473,4558
8747,1474,4652
2215,1475,6313
3817,1476,7916
4040,1477,4042
3850,1478,3854
8260,1479,4164
5828,1480,9925
8037,1481,8038
8103,1482,8106
5700,1483,5701
2000,1484,2011
1414,1485,1415
5444,1486,5445
9833,1487,5737
935,1488,5033
5283,1489,9379
774,1490,8967
2541,1491,6644
2950,1492,7046
7335,1493,7338
9003,1494,9005
7046,1495,7048
6757,1496,2662
6278,1497,2182
1253,1498,5350
7558,1499,7559
7785,1500,7789
5415,1501,1320
2884,1502,6981
390,1503,8584
4457,1504,8556
2149,1505,2151
1798,1506,5897
4102,1507,4104
3524,1508,7620
7624,1509,3530
9866,1510,5773
5002,1511,911
6893,1512,6900
7430,1513,3334
675,1514,4771
9383,1515,1191
518,1516,4617
4742,1517,647
6571,1518,6576
8871,1519,4775
2182,1520,2184
4263,1521,4265
8937,1522,747
6369,1523,2274
3970,1524,3971
8099,1525,4007
5795,1526,5798
7967,1527,3871
3202,1528,7299
4899,1529,8998
770,1530,4866
4965,1531,4970
9441,1532,1252
2273,1533,6369
2434,1534,2435
6497,1535,2403
8388,1536,200
8165,1537,4074
7777,1538,7778
3652,1539,3654
7459,1540,7462
3301,1541,3304
9726,1542,5631
5089,1543,5091
613,1544,617
5184,1545,1089
481,1546,4577
6720,1547,2624
8574,1548,8575
4354,1549,4357
4127,1550,8223
3809,1551,7907
1955,1552,1958
1538,1553,5636
1761,1554,1762
3904,1555,3905
1893,1556,1898
7686,1557,3595
5382,1558,5386
7682,1559,3587
9788,1560,5692
3264,1561,7361
7620,1562,7623
7108,1563,7111
514,1564,8708
609,1565,8802
5122,1566,1026
7492,1567,3399
7075,1568,2981
2657,1569,2659
4771,1570,4772
2624,1571,2625
4643,1572,4644
4581,1573,8680
4164,1574,8262
2145,1575,2147
6563,1576,6565
1856,1577,5953
4065,1578,8162
4325,1579,234
6018,1580,6019
9949,1581,5855
5316,1582,5319
7331,1583,7332
4866,1584,8963
9499,1585,1307
8669,1586,4575
8797,1587,607
7153,1588,7168
7934,1589,7937
1505,1590,9700
5948,1591,1852
1026,1592,9222
7612,1593,3517
9730,1594,1538
799,1595,800
7100,1596,7101
4540,1597,444
8772,1598,4678
1823,1599,1825
3871,1600,3872
8095,1601,8098
1344,1602,1347
3520,1603,3522
9697,1604,1505
3103,1605,3104
5118,1606,1025
6844,1607,2748
2112,1608,6210
2207,1609,2208
8033,1610,8037
1501,1611,9694
3772,1612,7869
6179,1613,2088
5535,1614,9632
3421,1615,3423
5279,1616,9376
7455,1617,7457
9858,1618,5764
7550,1619,3455
1216,1620,5316
9379,1621,9382
2496,1622,6597
9313,1623,5218
9408,1624,1216
2558,1625,6657
4639,1626,8736
2653,1627,6751
6815,1628,2721
7496,1629,3411
4255,1630,8352
1885,1631,1887
6142,1632,6143
6237,1633,2141
8223,1634,4128
7744,1635,7746
3037,1636,7134
3392,1637,7492
3231,1638,7330
4734,1639,8831
349,1640,351
6658,1641,2566
9152,1642,961
4577,1643,4581
8124,1644,8129
3425,1645,3433
1274,1646,9466
9755,1647,5664
7608,1648,7609
7352,1649,3257
9111,1650,5016
2748,1651,6847
7096,1652,3001
155,1653,8348
2364,1654,6463
4569,1655,4570
8822,1656,630
2108,1657,6207
6328,1658,6329
5915,1659,1823
1307,1660,9501
3739,1661,3740
8025,1662,3930
5688,1663,1593
7418,1664,7420
5337,1665,9435
7385,1666,3290
7290,1667,7292
473,1668,4569
250,1669,4347
9206,1670,1015
4664,1671,569
9078,1672,887
8566,1673,8567
2141,1674,2144
4408,1675,313
320,1676,4423
4057,1677,8155
8004,1678,3919
3735,1679,7831
1852,1680,1856
9528,1681,9532
5692,1682,5694
7323,1683,3229
1018,1684,1020
378,1685,8572
4350,1686,4354
8917,1687,8918
8950,1688,760
122,1689,8316
2521,1690,2523
6427,1691,6429
217,1692,218
8661,1693,8662
8252,1694,8254
3710,1695,7812
1530,1696,9725
1464,1697,1465
5754,1698,1659
5180,1699,1087
5242,1700,5243
6848,1701,6854
7356,1702,7358
7294,1703,3202
2042,1704,6140
